100,0.0017459946870803807
500,0.0007460010051727293
1000,0.0007210028171539305
1500,0.0005249947309494015
2000,0.000721997022628784
2500,0.0008039963245391844
3000,0.0007519972324371335
3500,0.0007810020446777343
4000,0.0007360005378723142
4500,0.000852006077766418
5000,0.0007149952650070187
5500,0.0009330040216445916
6000,0.0005970025062561032
6500,0.0004950028657913208
7000,0.0005529999732971192
7500,0.000370996594429016
8000,0.00043399989604949943
8500,0.0005450010299682617
9000,0.00044499933719634985
9500,0.00047900140285491924
10000,0.0003559988737106322
10500,0.0005329966545104978
11000,0.0004770052433013915
11500,0.00034800410270690907
12000,0.0003369998931884766
12500,0.0003680026531219482
13000,0.0003699982166290282
13500,0.0005079990625381468
14000,0.0005279970169067382
14500,0.00048399925231933615
15000,0.000405001640319824
15500,0.00044499695301055883
16000,0.00045800149440765374
16500,0.000568994879722595
17000,0.0005289965867996217
17500,0.00051699697971344
18000,0.0005110019445419311
18500,0.0004129970073699949
19000,0.0004410058259963986
19500,0.0004489988088607786
20000,0.0004470026493072508
20500,0.0004920011758804321
21000,0.0005059999227523805
21500,0.00048399984836578364
22000,0.00039300262928009016
22500,0.00047899782657623296
23000,0.000440002679824829
23500,0.00046800374984741207
24000,0.0004820013046264647
24500,0.0004319995641708374
25000,0.0004169970750808714
25500,0.0003919994831085202
26000,0.0004920005798339845
26500,0.0005179953575134277
27000,0.0004940003156661987
27500,0.0005180037021636962
28000,0.0005389988422393801
28500,0.00053699791431427
29000,0.0005630058050155639
29500,0.0006750011444091793
30000,0.0005899989604949948
30500,0.0006989973783493038
31000,0.0005819982290267942
31500,0.0005580008029937742
32000,0.0005730009078979488
32500,0.0007179981470108027
33000,0.0005779987573623658
33500,0.0006289988756179805
34000,0.0005970036983489986
34500,0.0005189985036849973
35000,0.0004920005798339842
35500,0.00044400155544281
36000,0.00045200288295745846
36500,0.0004710030555725099
37000,0.0005279994010925295
37500,0.0005189985036849977
38000,0.0005490005016326904
38500,0.0006100004911422726
39000,0.0004510015249252318
39500,0.00044500172138214097
40000,0.0004680001735687257
40500,0.0004619997739791867
41000,0.0004990005493164063
41500,0.0005639988183975219
42000,0.0005489963293075558
42500,0.0004720026254653928
43000,0.0005390000343322755
43500,0.0004660022258758542
44000,0.00048800230026245105
44500,0.0005689978599548338
45000,0.000551997423171997
45500,0.0005080002546310424
46000,0.0004810005426406859
46500,0.0006400036811828612
47000,0.0005140042304992673
47500,0.0006069988012313843
48000,0.0004889965057373047
48500,0.00047599852085113516
49000,0.0005010050535202025
49500,0.0005070006847381589
50000,0.000527995824813843
50500,0.000632994771003723
51000,0.0006409990787506102
51500,0.0005679982900619504
52000,0.0005109995603561399
52500,0.0005819994211196898
53000,0.0006730031967163084
53500,0.0006649994850158686
54000,0.000546993017196655
54500,0.0006129944324493405
55000,0.0006840008497238154
55500,0.0007260012626647946
56000,0.0006330049037933346
56500,0.000607001185417175
57000,0.0006840038299560545
57500,0.0005570024251937862
58000,0.0007399958372116084
58500,0.0005259996652603148
